trim,condition,isOneOwner,mileage,year,color,dispacement,fuel,region,soundSystem,wheelType,wheelSize,featureCount
550,New,f,5,2015,Black,4.6,Gasoline,Pac,unsp,Alloy,19,86
550,New,f,9,2015,Black,4.6,Gasoline,SoA,unsp,unsp,20,14
550,Used,f,26593,2012,Blue,4.6,Gasoline,ENC,Harman Kardon,unsp,unsp,70
550,Used,f,92430,2009,Black,5.5,Gasoline,WNC,Premium,Alloy,unsp,63
430,Used,f,180499,2006,Black,4.3,Gasoline,ENC,Bose,unsp,unsp,54
550,New,f,5,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,68
550,New,f,5,2014,Blue,4.6,Gasoline,Pac,Premium,unsp,unsp,11
550,Used,f,28246,2012,White,4.6,Gasoline,SoA,unsp,unsp,unsp,64
550,CPO,f,14495,2012,Black,4.6,Gasoline,New,unsp,unsp,unsp,3
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,59
550,New,f,8,2015,unsp,4.6,Gasoline,Pac,unsp,unsp,unsp,4
430,Used,f,88139,2003,Silver,4.3,Gasoline,SoA,Premium,Alloy,unsp,28
550,New,f,10,2015,White,4.6,Gasoline,SoA,unsp,Alloy,18,63
550,New,f,20,2015,White,4.6,Gasoline,Pac,unsp,unsp,unsp,0
550,New,f,8,2014,Silver,4.6,Gasoline,Pac,Premium,unsp,unsp,65
430,Used,f,85954,2004,Black,4.3,Gasoline,SoA,Bose,unsp,unsp,12
430,Used,f,194000,2002,Blue,4.3,Gasoline,Mid,unsp,Alloy,unsp,61
350,Used,t,25380,2012,Blue,3,Diesel,SoA,Harman Kardon,Premium,unsp,56
550,New,f,10,2014,Silver,4.6,Gasoline,Pac,unsp,Alloy,unsp,21
550,CPO,f,51717,2013,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,4
550,Used,f,45489,2010,Gray,5.5,Gasoline,SoA,Harman Kardon,unsp,unsp,38
550,New,f,5,2015,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,4
550,Used,f,26000,2008,Black,5.5,Gasoline,Pac,Premium,unsp,unsp,45
550,New,f,26,2015,Black,4.6,Gasoline,ENC,unsp,unsp,unsp,28
500,Used,f,88960,2004,Black,5,Gasoline,WSC,Bose,Alloy,unsp,66
430,Used,f,41431,2005,Blue,4.3,Gasoline,WSC,Premium,Alloy,unsp,56
63,Used,t,47267,2009,White,6.3,Gasoline,SoA,Harman Kardon,unsp,unsp,88
63,Used,f,64677,2008,White,6.3,Gasoline,Pac,unsp,Alloy,unsp,49
550,New,f,9,2015,Red,4.6,Gasoline,New,unsp,Alloy,18,107
550,Used,f,8379,2012,Silver,4.6,Gasoline,SoA,unsp,unsp,unsp,0
63,Used,f,51163,2010,Black,6.3,Gasoline,SoA,Harman Kardon,unsp,unsp,48
550,New,f,6,2015,Black,4.6,Gasoline,Mid,unsp,unsp,19,3
550,Used,f,45122,2008,Black,5.5,Gasoline,WNC,unsp,Alloy,unsp,83
550,Used,f,80133,2007,Blue,5.5,Gasoline,Mid,unsp,Alloy,unsp,43
550,New,f,6,2015,White,4.6,Gasoline,Pac,unsp,unsp,19,13
63,Used,t,12104,2014,Black,5.5,Gasoline,SoA,unsp,Steel,20,20
550,Used,f,33972,2009,White,5.5,Gasoline,WNC,Premium,Alloy,unsp,69
550,New,f,5,2015,Blue,4.6,Gasoline,Mid,Premium,Alloy,unsp,68
550,Used,t,38264,2010,Black,5.5,Gasoline,SoA,unsp,Alloy,unsp,40
550,New,f,10,2014,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,0
550,CPO,f,5,2014,White,4.6,Gasoline,WSC,Premium,Alloy,unsp,65
550,New,f,10,2014,unsp,4.6,Gasoline,Pac,unsp,unsp,unsp,2
550,Used,f,62200,2007,Black,5.5,Gasoline,ENC,unsp,Alloy,unsp,16
unsp,New,f,27,2015,Silver,4.7,Gasoline,ENC,Premium,Alloy,unsp,76
550,New,f,20,2015,unsp,4.6,Gasoline,ENC,unsp,unsp,unsp,0
550,CPO,f,29781,2013,unsp,4.6,Gasoline,WNC,Harman Kardon,unsp,18,102
550,New,f,6,2015,Silver,4.6,Gasoline,Mid,Premium,unsp,unsp,76
350,CPO,t,24789,2013,Black,3,Diesel,ENC,Premium,Alloy,unsp,68
550,New,f,2334,2014,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0
550,New,f,23,2015,Black,4.6,Gasoline,ENC,Premium,Alloy,unsp,66
550,CPO,t,16725,2013,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,57
550,Used,f,129896,2007,Blue,5.5,Gasoline,WSC,Harman Kardon,Premium,unsp,10
500,Used,f,139874,2003,Silver,5,Gasoline,SoA,Bose,Alloy,17,75
550,CPO,t,22132,2013,Silver,4.6,Gasoline,Mtn,Harman Kardon,unsp,unsp,30
550,New,f,12,2014,Silver,4.6,Gasoline,SoA,unsp,unsp,unsp,0
550,New,f,14,2014,unsp,4.6,Gasoline,Pac,unsp,unsp,unsp,14
550,CPO,f,29329,2012,White,4.6,Gasoline,Pac,unsp,unsp,unsp,3
550,CPO,f,20644,2013,Black,4.6,Gasoline,Mid,Harman Kardon,Alloy,18,113
550,New,f,6,2014,White,4.6,Gasoline,Mid,unsp,unsp,unsp,9
550,New,f,12,2015,Black,4.6,Gasoline,ENC,unsp,unsp,18,87
550,New,f,10,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,79
500,Used,f,129338,2001,Gold,5,Gasoline,WNC,unsp,Alloy,16,51
550,New,f,8,2015,Silver,4.6,Gasoline,WSC,Premium,unsp,unsp,102
550,Used,f,96786,2008,Gray,5.5,Gasoline,Mtn,unsp,Alloy,unsp,48
550,New,f,10,2015,White,4.6,Gasoline,SoA,unsp,unsp,unsp,0
550,New,f,10,2015,Blue,4.6,Gasoline,Mid,Premium,Alloy,unsp,60
550,Used,f,45902,2008,Gray,5.5,Gasoline,New,unsp,Alloy,unsp,43
63,New,f,4,2015,Black,5.5,Gasoline,New,unsp,unsp,20,17
550,New,f,1,2015,Silver,4.6,Gasoline,SoA,Premium,Alloy,unsp,66
550,Used,f,116077,2007,White,5.5,Gasoline,SoA,Premium,Alloy,20,50
550,New,f,54,2014,Blue,4.6,Gasoline,Mid,unsp,unsp,unsp,2
550,Used,f,39008,2010,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,64
600,Used,f,66151,2008,White,5.5,Gasoline,SoA,Premium,Alloy,unsp,63
63,New,f,10,2015,unsp,5.5,Gasoline,WSC,unsp,unsp,20,77
63,CPO,f,43355,2010,Black,6.3,Gasoline,Pac,unsp,unsp,unsp,14
550,CPO,t,36709,2010,White,5.5,Gasoline,WSC,Harman Kardon,Alloy,unsp,30
500,Used,f,139998,2002,Blue,5,Gasoline,Pac,Bose,Alloy,unsp,21
500,Used,f,146927,2000,Silver,5,Gasoline,SoA,unsp,Alloy,unsp,18
500,Used,f,177000,1997,Silver,5,Gasoline,SoA,Premium,unsp,unsp,24
550,New,f,12,2015,Silver,4.6,Gasoline,ESC,Premium,unsp,unsp,74
550,Used,f,27472,2011,White,5.5,Gasoline,WSC,Harman Kardon,unsp,unsp,24
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,60
550,Used,f,99049,2007,Red,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,59
550,New,f,38,2015,Black,4.6,Gasoline,ENC,Premium,unsp,unsp,75
350,Used,f,124296,2006,Silver,3.7,Gasoline,SoA,unsp,Alloy,unsp,48
550,New,f,9,2014,Blue,4.6,Gasoline,Pac,unsp,unsp,unsp,54
500,Used,f,154000,2002,Black,5,Gasoline,ESC,unsp,unsp,unsp,1
550,CPO,f,7904,2013,Silver,4.6,Gasoline,ENC,unsp,unsp,unsp,4
550,New,f,6,2015,Black,4.6,Gasoline,Pac,unsp,unsp,18,81
63,Used,t,35250,2011,Black,5.5,Gasoline,WSC,Harman Kardon,Alloy,20,68
550,CPO,t,7029,2014,Silver,4.6,Gasoline,Mid,unsp,unsp,unsp,3
430,Used,f,149350,2000,Black,4.3,Gasoline,Pac,Bose,unsp,unsp,20
550,New,f,7,2015,White,4.6,Gasoline,Mtn,unsp,unsp,20,17
550,CPO,f,64215,2011,Black,5.5,Gasoline,SoA,Bang Olufsen,Alloy,unsp,73
550,New,f,6,2015,Silver,4.6,Gasoline,Mid,Premium,unsp,unsp,76
430,Used,f,136491,2004,Silver,4.3,Gasoline,SoA,unsp,Alloy,unsp,52
550,New,f,10,2015,unsp,unsp,unsp,Mid,unsp,unsp,unsp,0
550,CPO,f,14824,2012,Blue,4.6,Gasoline,SoA,unsp,Alloy,unsp,58
400,Used,t,31075,2011,Black,3.5,Hybrid,Mid,Harman Kardon,Alloy,unsp,79
550,Used,f,84836,2008,Black,5.5,Gasoline,New,Harman Kardon,Alloy,unsp,84
550,New,f,6,2014,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,0
550,CPO,f,16725,2013,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,72
550,Used,f,76366,2007,Black,5.5,Gasoline,SoA,Premium,Alloy,unsp,59
unsp,New,f,1,2015,Black,unsp,unsp,Pac,Premium,Alloy,unsp,73
65,Used,f,51375,2007,Silver,6,Gasoline,SoA,Harman Kardon,unsp,unsp,67
550,New,f,14,2015,Silver,4.7,Gasoline,SoA,Premium,unsp,unsp,87
430,Used,f,99995,2006,Black,4.3,Gasoline,ENC,Premium,Alloy,unsp,58
550,CPO,f,22233,2012,White,4.6,Gasoline,SoA,Harman Kardon,Alloy,unsp,78
550,New,f,7,2015,Black,4.6,Gasoline,Mtn,Premium,Alloy,unsp,68
550,Used,f,24780,2013,White,4.6,Gasoline,SoA,unsp,unsp,19,53
63,Used,t,68994,2012,White,5.5,Gasoline,ENC,Premium,Alloy,unsp,72
500,Used,f,98150,2004,Black,5,Gasoline,New,unsp,Alloy,unsp,64
550,Used,f,15879,2014,Black,4.6,Gasoline,SoA,unsp,Alloy,unsp,45
550,Used,t,47998,2012,Black,4.6,Gasoline,Mid,Harman Kardon,Alloy,unsp,64
500,Used,f,89562,2002,Silver,5,Gasoline,Pac,unsp,unsp,unsp,0
430,Used,f,133168,2004,Black,4.3,Gasoline,Pac,unsp,unsp,unsp,5
550,New,f,10,2015,White,4.6,Gasoline,Pac,Premium,unsp,unsp,74
430,Used,f,118739,2005,Silver,4.3,Gasoline,SoA,Premium,unsp,unsp,33
550,CPO,f,15931,2013,Black,4.6,Gasoline,ENC,Premium,unsp,unsp,84
550,New,f,27,2014,Black,4.6,Gasoline,New,Premium,Alloy,unsp,64
550,Used,f,68000,2008,Silver,5.5,Gasoline,ENC,Harman Kardon,unsp,unsp,109
430,Used,f,109618,2001,Gold,4.3,Gasoline,Mid,unsp,Alloy,unsp,23
63,Used,f,57893,2010,Black,6.3,Gasoline,Pac,Premium,unsp,unsp,23
550,New,f,9,2015,Black,unsp,unsp,Mid,unsp,unsp,unsp,0
550,Used,f,72092,2010,Black,5.5,Gasoline,WSC,Harman Kardon,unsp,unsp,24
63,Used,f,42037,2012,Silver,5.5,Gasoline,WSC,Harman Kardon,Alloy,unsp,78
550,Used,f,78641,2007,Silver,5.5,Gasoline,WSC,unsp,unsp,unsp,3
550,CPO,f,16725,2013,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,70
550,Used,f,16776,2013,White,4.6,Gasoline,SoA,unsp,unsp,unsp,14
550,Used,t,38995,2011,unsp,5.5,Gasoline,WSC,unsp,Alloy,unsp,54
63,Used,f,30483,2010,Silver,6.3,Gasoline,ESC,unsp,unsp,unsp,23
550,CPO,f,35680,2012,Black,4.6,Gasoline,SoA,unsp,Alloy,unsp,68
420,Used,f,73680,1995,unsp,4.2,Gasoline,Mid,Premium,Alloy,unsp,24
550,New,f,1,2014,Silver,4.6,Gasoline,SoA,Premium,Alloy,unsp,64
550,CPO,f,7382,2015,Black,4.6,Gasoline,ESC,Premium,unsp,unsp,86
550,Used,t,88628,2007,Black,5.5,Gasoline,WNC,Harman Kardon,Alloy,18,51
550,New,f,5,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,1
550,New,f,14,2015,Black,4.6,Gasoline,WSC,unsp,unsp,18,84
550,Used,f,104978,2007,Black,5.5,Gasoline,Mid,unsp,Alloy,unsp,58
550,New,f,10,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,57
550,New,f,8,2014,White,4.6,Gasoline,Pac,unsp,Alloy,18,52
550,Used,t,23798,2010,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,18,79
500,Used,f,89650,2006,Silver,5,Gasoline,SoA,unsp,unsp,unsp,0
63,Used,f,11703,2013,Gray,5.5,Gasoline,Mtn,unsp,unsp,unsp,35
63,Used,t,36810,2011,Gray,5.5,Gasoline,WSC,Bang Olufsen,Alloy,unsp,64
500,Used,f,139642,2004,Black,5,Gasoline,WSC,unsp,Alloy,unsp,53
550,Used,f,19096,2012,Black,4.6,Gasoline,SoA,Harman Kardon,Premium,unsp,44
550,Used,f,82559,2007,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,18,100
430,Used,f,138020,2000,Black,4.3,Gasoline,SoA,unsp,unsp,unsp,6
550,New,f,2,2015,Black,4.6,Gasoline,Mtn,Premium,Alloy,19,84
550,New,f,10,2015,Black,4.6,Gasoline,ESC,unsp,unsp,18,81
550,Used,t,12678,2008,Silver,5.5,Gasoline,Mid,Harman Kardon,unsp,unsp,52
420,Used,f,126144,1997,White,4.2,Gasoline,SoA,unsp,Alloy,unsp,22
550,CPO,t,30824,2011,Black,5.5,Gasoline,SoA,Premium,Alloy,unsp,69
550,Used,t,39533,2011,Gray,5.5,Gasoline,New,unsp,Alloy,unsp,52
550,New,f,13,2015,unsp,4.6,Gasoline,Pac,unsp,unsp,18,85
550,Used,f,90493,2007,Silver,5.5,Gasoline,Pac,Harman Kardon,unsp,unsp,95
63,New,f,6,2014,Black,5.5,Gasoline,Mtn,unsp,unsp,unsp,5
550,CPO,t,24188,2012,White,4.6,Gasoline,Pac,unsp,unsp,unsp,1
550,Used,f,132043,2008,Black,5.5,Gasoline,Pac,unsp,unsp,unsp,3
550,Used,f,11137,2012,White,4.6,Gasoline,SoA,unsp,unsp,unsp,0
500,Used,f,82641,2004,Silver,5,Gasoline,Mtn,Premium,Alloy,unsp,60
550,Used,f,58596,2007,White,5.5,Gasoline,WSC,Premium,Alloy,unsp,49
63,Used,f,27501,2009,White,6.3,Gasoline,WSC,Premium,Alloy,unsp,78
550,Used,t,42281,2009,Silver,5.5,Gasoline,ENC,unsp,Alloy,unsp,80
550,Used,f,52595,2010,Black,5.5,Gasoline,Mid,unsp,Alloy,unsp,27
550,CPO,f,29491,2012,Gray,4.6,Gasoline,Pac,Harman Kardon,Alloy,unsp,34
550,CPO,t,26320,2012,Silver,4.6,Gasoline,ENC,unsp,Alloy,unsp,72
550,New,f,8,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,68
550,New,f,10,2015,Black,4.6,Gasoline,ESC,Premium,unsp,unsp,87
550,Used,f,86108,2007,White,5.5,Gasoline,Mid,Harman Kardon,unsp,unsp,18
550,New,f,5,2015,Silver,4.6,Gasoline,Mid,Premium,unsp,unsp,81
550,New,f,11,2015,Silver,4.6,Gasoline,Pac,Premium,Alloy,19,76
550,New,f,12,2014,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,0
550,New,f,8,2015,Black,4.6,Gasoline,SoA,Premium,unsp,unsp,74
550,Used,f,60282,2007,White,5.5,Gasoline,SoA,Premium,Alloy,18,33
550,Used,f,52564,2008,Silver,5.5,Gasoline,Mtn,unsp,Alloy,unsp,43
550,Used,f,49679,2007,Silver,5.5,Gasoline,SoA,unsp,Alloy,unsp,43
550,New,f,7,2014,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,71
550,CPO,f,40561,2010,Black,5.5,Gasoline,WNC,Harman Kardon,Alloy,18,105
550,CPO,f,26836,2012,Black,4.6,Gasoline,ESC,unsp,unsp,unsp,57
550,New,f,5,2015,White,4.6,Gasoline,WSC,unsp,unsp,unsp,1
550,New,f,9,2015,White,4.6,Gasoline,Pac,unsp,Alloy,18,63
550,CPO,t,20907,2013,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,68
550,Used,t,30710,2013,Blue,4.6,Gasoline,SoA,unsp,unsp,unsp,73
550,New,f,9,2015,Black,4.6,Gasoline,Mid,unsp,unsp,19,13
550,New,f,7,2015,Black,4.6,Gasoline,ENC,unsp,unsp,unsp,2
550,Used,t,10654,2011,Black,5.5,Gasoline,ESC,unsp,unsp,unsp,36
550,CPO,t,42525,2013,Silver,4.6,Gasoline,Pac,Harman Kardon,Alloy,unsp,72
550,Used,f,47325,2010,Silver,5.5,Gasoline,Pac,unsp,unsp,unsp,1
550,New,f,14,2014,White,4.6,Gasoline,SoA,unsp,unsp,unsp,0
550,Used,f,104103,2008,Black,5.5,Gasoline,Mid,Premium,unsp,unsp,60
55,Used,f,107424,2006,Silver,5.4,Gasoline,Pac,unsp,unsp,unsp,7
55,Used,f,122354,2002,Silver,5.4,Gasoline,SoA,unsp,unsp,unsp,19
550,Used,f,29999,2011,Black,5.5,Gasoline,SoA,Harman Kardon,unsp,unsp,102
550,Used,f,33602,2009,Gray,5.5,Gasoline,New,unsp,unsp,unsp,33
550,New,f,6,2015,Silver,4.6,Gasoline,Mid,unsp,unsp,19,4
550,Used,f,78680,2008,Black,5.5,Gasoline,WNC,Harman Kardon,unsp,unsp,103
550,New,f,9,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,69
550,New,f,10,2014,White,4.6,Gasoline,SoA,Premium,unsp,unsp,60
63,New,f,21,2015,Silver,5.5,Gasoline,Pac,unsp,Alloy,20,105
550,Used,f,63791,2008,Gray,5.5,Gasoline,Pac,unsp,unsp,unsp,19
550,New,f,4,2015,unsp,unsp,unsp,SoA,Premium,unsp,unsp,74
550,Used,t,35826,2012,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,73
430,Used,f,78879,2003,Silver,4.3,Gasoline,Pac,Premium,Alloy,unsp,22
550,Used,f,101406,2007,White,5.5,Gasoline,Mid,unsp,Chrome,unsp,11
550,New,f,9,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,2
55,Used,f,80433,2003,Black,5.4,Gasoline,Mid,Premium,Alloy,unsp,56
550,New,f,8,2015,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,1
65,Used,f,28414,2008,Black,6,Gasoline,Pac,Harman Kardon,Premium,unsp,28
550,New,f,6,2014,Black,4.6,Gasoline,ENC,unsp,unsp,unsp,0
500,Used,f,96561,2003,Blue,5,Gasoline,SoA,unsp,Alloy,17,76
430,Used,f,123275,2005,Black,4.3,Gasoline,ESC,Premium,unsp,unsp,33
420,Used,f,125879,1999,Black,4.2,Gasoline,ESC,Premium,Alloy,unsp,47
500,Used,f,77196,2005,Gray,5,Gasoline,SoA,Premium,Premium,unsp,46
550,Used,t,19842,2012,Silver,4.6,Gasoline,Pac,Harman Kardon,Alloy,unsp,62
550,New,f,25,2015,Black,4.6,Gasoline,New,Premium,Alloy,unsp,67
550,New,f,1,2014,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,3
550,New,f,11,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,67
550,Used,f,89862,2007,White,5.5,Gasoline,SoA,unsp,unsp,unsp,16
600,Used,t,55690,2009,Silver,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,65
500,Used,f,70891,2003,Black,5,Gasoline,WSC,Premium,unsp,unsp,32
430,Used,f,151019,2002,Gold,4.3,Gasoline,Mtn,unsp,Alloy,unsp,50
320,Used,f,78741,1995,Silver,3.2,Gasoline,Mtn,unsp,Alloy,unsp,32
550,New,f,9,2014,Black,4.6,Gasoline,WNC,unsp,Alloy,18,52
63,New,f,35,2015,Black,5.5,Gasoline,Mid,unsp,unsp,unsp,5
550,New,f,15,2014,unsp,4.6,Gasoline,ENC,unsp,unsp,unsp,0
550,Used,f,42262,2008,White,5.5,Gasoline,SoA,Premium,Alloy,unsp,60
550,New,f,10,2015,Black,4.6,unsp,Mid,Premium,Alloy,unsp,57
500,Used,f,136611,1999,Gold,5,Gasoline,Pac,unsp,unsp,unsp,0
550,New,f,15,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,69
550,Used,t,19499,2013,White,4.6,Gasoline,SoA,Premium,Alloy,unsp,63
550,New,f,6,2015,Black,4.6,Gasoline,Pac,unsp,unsp,18,85
550,Used,f,64988,2010,White,5.5,Gasoline,Mtn,unsp,unsp,unsp,11
550,Used,f,14417,2012,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,1
550,New,f,10,2015,unsp,4.6,Gasoline,Mid,unsp,unsp,18,80
550,Used,f,92211,2007,Black,5.5,Gasoline,WSC,Harman Kardon,Alloy,18,48
550,New,f,291,2015,unsp,4.6,Gasoline,Pac,unsp,unsp,unsp,73
550,New,f,10,2014,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,1
500,Used,f,134831,2001,Black,5,Gasoline,Mid,Bose,Alloy,unsp,66
550,Used,f,79020,2007,Black,5.5,Gasoline,ENC,Premium,Alloy,unsp,54
550,New,f,82,2015,Silver,4.6,Gasoline,Pac,unsp,unsp,19,14
550,CPO,f,38342,2011,White,5.5,Gasoline,Pac,unsp,Alloy,unsp,61
550,Used,t,41294,2010,Black,5.5,Gasoline,WSC,Harman Kardon,Alloy,18,75
500,Used,t,63213,2005,Gray,5,Gasoline,WSC,Bose,Alloy,unsp,20
500,Used,f,108960,2006,unsp,5,Gasoline,Mid,Premium,Alloy,unsp,58
550,Used,f,40292,2010,Black,5.5,Gasoline,Mid,Premium,unsp,unsp,82
63,Used,f,58973,2009,Black,6.3,Gasoline,Mtn,Premium,unsp,unsp,45
550,CPO,t,39917,2012,Black,4.6,Gasoline,Pac,Harman Kardon,Alloy,unsp,30
350,Used,t,24859,2012,Silver,3,Diesel,WSC,unsp,unsp,unsp,22
430,Used,f,192731,2002,Silver,4.3,Gasoline,Pac,Bose,Alloy,16,58
550,New,f,6,2015,Blue,4.6,Gasoline,Pac,Premium,Alloy,19,76
550,New,f,15,2015,Silver,4.7,Gasoline,Mtn,Premium,Alloy,unsp,68
550,Used,t,87651,2007,Black,5.5,Gasoline,Mid,unsp,Alloy,unsp,43
550,Used,f,82438,2007,Red,5.5,Gasoline,SoA,Premium,unsp,unsp,58
550,New,f,31,2015,Black,unsp,unsp,Mid,unsp,unsp,unsp,0
550,Used,t,75089,2008,White,5.5,Gasoline,WSC,Harman Kardon,unsp,unsp,62
550,Used,f,55809,2008,Black,5.5,Gasoline,Mtn,Premium,unsp,22,13
550,CPO,t,34072,2009,White,5.5,Gasoline,Pac,Harman Kardon,Premium,unsp,30
550,CPO,f,31389,2013,Gray,4.6,Gasoline,Mid,unsp,unsp,unsp,77
550,Used,f,48127,2010,White,5.5,Gasoline,SoA,Premium,Alloy,unsp,61
550,New,f,9,2015,unsp,4.6,Gasoline,ENC,unsp,unsp,unsp,87
550,New,f,114,2015,Gray,4.6,Gasoline,Pac,unsp,unsp,18,88
550,Used,t,6763,2010,Silver,5.5,Gasoline,WSC,Harman Kardon,Alloy,unsp,53
430,Used,f,111664,2006,Silver,4.3,Gasoline,ESC,Premium,Alloy,unsp,59
550,Used,f,37093,2010,Black,5.5,Gasoline,SoA,Premium,Alloy,unsp,73
500,Used,t,161926,2000,Black,5,Gasoline,WSC,unsp,Alloy,unsp,37
550,New,f,5,2015,Silver,4.6,Gasoline,Pac,unsp,unsp,18,83
550,New,f,4,2015,Red,4.6,Gasoline,Mid,unsp,unsp,19,3
550,New,f,5,2015,Silver,4.6,Gasoline,New,unsp,unsp,unsp,3
550,Used,f,21235,2012,Silver,4.6,Gasoline,New,Premium,Alloy,unsp,60
550,CPO,t,29194,2013,unsp,4.6,Gasoline,SoA,Harman Kardon,Alloy,unsp,53
550,New,f,9,2014,Black,4.6,Gasoline,Mtn,unsp,unsp,20,16
550,Used,t,86858,2009,Gray,5.5,Gasoline,Pac,unsp,unsp,unsp,9
550,New,f,19,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,18,87
550,New,f,8,2015,Black,4.6,Gasoline,SoA,unsp,Alloy,18,63
550,New,f,10,2014,Black,4.6,Gasoline,ESC,unsp,Premium,unsp,58
550,New,f,9,2015,Blue,4.6,Gasoline,ENC,unsp,unsp,unsp,0
550,Used,f,77875,2007,Gray,5.5,Gasoline,Pac,unsp,Alloy,unsp,48
550,New,f,13,2015,Silver,4.6,Gasoline,SoA,unsp,unsp,unsp,49
550,Used,f,44649,2007,Red,5.5,Gasoline,New,Premium,Alloy,unsp,61
550,Used,f,11709,2012,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0
550,CPO,f,27250,2010,Green,5.5,Gasoline,ENC,Harman Kardon,Alloy,unsp,90
550,Used,f,32000,2008,White,5.5,Gasoline,WNC,Premium,Alloy,unsp,65
550,New,f,49,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,95
500,Used,f,225369,2001,Black,5,Gasoline,Pac,unsp,Alloy,unsp,18
430,Used,f,319626,2003,Beige,4.3,Gasoline,Mid,unsp,Alloy,unsp,47
500,Used,f,107285,2005,White,5,Gasoline,SoA,unsp,Alloy,unsp,51
550,Used,f,24785,2013,White,4.6,Gasoline,SoA,Premium,Alloy,18,71
500,Used,f,145658,2001,unsp,5,Gasoline,SoA,unsp,Alloy,unsp,20
550,Used,t,16045,2014,White,4.6,Gasoline,Pac,unsp,unsp,unsp,1
550,New,f,7,2015,Black,unsp,unsp,Mid,unsp,unsp,unsp,0
550,CPO,f,13602,2013,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,6
430,Used,f,142459,2000,Blue,4.3,Gasoline,Mid,Bose,Alloy,unsp,73
550,New,f,10,2015,Blue,4.6,Gasoline,New,unsp,unsp,19,22
550,Used,t,26000,2012,Black,4.6,Gasoline,SoA,Premium,Premium,unsp,27
550,CPO,f,36022,2011,Silver,5.5,Gasoline,SoA,Premium,Alloy,20,88
550,New,f,6,2015,Blue,4.6,Gasoline,Pac,unsp,unsp,18,86
600,Used,f,48378,2004,Silver,5.5,Gasoline,WSC,unsp,unsp,unsp,56
550,Used,f,100555,2007,Gray,5.5,Gasoline,Mid,unsp,unsp,unsp,35
65,New,f,13,2015,White,6,Gasoline,SoA,Premium,unsp,20,87
550,Used,f,44340,2011,White,5.5,Gasoline,SoA,unsp,unsp,unsp,25
550,Used,f,63733,2008,Black,5.5,Gasoline,ENC,Premium,Alloy,unsp,64
550,Used,f,81500,2008,Silver,5.5,Gasoline,Pac,unsp,Alloy,unsp,52
550,Used,f,56596,2009,Black,5.5,Gasoline,Mid,unsp,unsp,unsp,35
550,Used,f,87605,2009,White,5.5,Gasoline,WSC,Premium,Alloy,unsp,66
550,New,f,8,2014,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,2
500,Used,f,88155,2005,unsp,5,Gasoline,SoA,unsp,Alloy,unsp,58
63,New,f,7,2015,White,5.5,Gasoline,Pac,unsp,unsp,unsp,13
550,Used,f,105619,2007,Gray,5.5,Gasoline,Pac,Harman Kardon,Alloy,unsp,34
500,Used,f,89800,1998,Silver,5,Gasoline,Mtn,Premium,Alloy,unsp,48
430,Used,f,99588,2004,Silver,4.3,Gasoline,Pac,unsp,unsp,unsp,34
500,Used,f,56233,2001,Silver,5,Gasoline,Pac,unsp,unsp,unsp,11
63,Used,f,127931,2008,White,6.3,Gasoline,SoA,Harman Kardon,unsp,unsp,53
550,Used,f,174973,2007,Gray,5.5,Gasoline,Pac,unsp,unsp,unsp,27
500,Used,f,133617,2003,Black,5,Gasoline,Mid,Bose,Alloy,17,59
